,Date,Pair,Predicted Returns,Actual Returns
91,2015-04-03,AAA_BBB,0.012362903135274519,0.011890001210689125
92,2015-04-04,AAA_BBB,0.01766497692620418,0.01131795992414833
93,2015-04-05,AAA_BBB,-0.0021511950250575436,-0.008455017827492506
94,2015-04-06,AAA_BBB,-0.0011842238102269679,-0.005202985442609052
95,2015-04-07,AAA_BBB,0.005562641900259625,-0.019199399057264588
96,2015-04-08,AAA_BBB,0.014149200068116048,0.015068430541607638
97,2015-04-09,AAA_BBB,0.014039346048078483,0.013212254970840713
98,2015-04-10,AAA_BBB,0.016523914885951164,0.008788887829825516
99,2015-04-11,AAA_BBB,-0.010829063700353452,0.0014194566109881667
100,2015-04-12,AAA_BBB,-0.017867569956102072,0.007563233665154608
101,2015-04-13,AAA_BBB,0.0008560917403066147,0.001715049251944177
102,2015-04-14,AAA_BBB,-0.003033881410611581,0.004339312012652626
103,2015-04-15,AAA_BBB,0.004332961240135822,0.0036471648011424784
104,2015-04-16,AAA_BBB,-0.001701519409626036,0.0018731076881473166
105,2015-04-17,AAA_BBB,0.007913083395877048,0.006641160076702117
106,2015-04-18,AAA_BBB,0.017409564967602268,0.018457034876685156
107,2015-04-19,AAA_BBB,-0.0020871358433222405,-0.005403981131340694
108,2015-04-20,AAA_BBB,0.013553202384067913,0.012654755263621678
109,2015-04-21,AAA_BBB,-0.0017262488018588418,0.0030708541753984003
110,2015-04-22,AAA_BBB,-0.000960685111766888,0.007870220399060289
111,2015-04-23,AAA_BBB,0.016969903943317762,0.006577092371512721
112,2015-04-24,AAA_BBB,0.008487613706499884,-0.00021172145647292695
113,2015-04-25,AAA_BBB,-0.0039165145737597076,0.010005171854550661
114,2015-04-26,AAA_BBB,-0.0004639229540174839,-0.005056335012635252
115,2015-04-27,AAA_BBB,0.008276625871494084,-0.016083095286046505
116,2015-04-28,AAA_BBB,0.012398392849242545,0.0414211782827609
117,2015-04-29,AAA_BBB,0.0022841940256466847,0.013331231962086614
118,2015-04-30,AAA_BBB,-0.01918474668735105,-0.0068046728431217784
119,2015-05-01,AAA_BBB,-0.0004805947277028074,0.0008727934905074485
120,2015-05-02,AAA_BBB,-0.003099575967290525,0.0023721851962811916
121,2015-05-03,AAA_BBB,0.0015228978311225489,-0.01569896229676992
122,2015-05-04,AAA_BBB,0.01543474391756291,-0.002814874318064046
123,2015-05-05,AAA_BBB,-0.0219370455394289,-0.000979366014481944
124,2015-05-06,AAA_BBB,0.0003598359484248821,-0.011566456232018314
125,2015-05-07,AAA_BBB,-0.011075303989423056,-0.008502164492597625
126,2015-05-08,AAA_BBB,-0.00594059730767186,0.002254372109023477
127,2015-05-09,AAA_BBB,0.006248315374270029,-0.0047101815228637175
128,2015-05-10,AAA_BBB,0.03184983458194381,0.02079637176143949
129,2015-05-11,AAA_BBB,0.011713252266172154,0.01307625038005818
130,2015-05-12,AAA_BBB,-0.0019381304781997714,0.005083746207878714
131,2015-05-13,AAA_BBB,-0.002400596219642549,0.0004464628497477378
132,2015-05-14,AAA_BBB,0.010281470658653298,0.003583206818656591
133,2015-05-15,AAA_BBB,0.013696134355866975,-0.003651266810904617
134,2015-05-16,AAA_BBB,-0.008988310946959755,-0.003996342998124496
135,2015-05-17,AAA_BBB,-0.0015672477244288699,-0.013896229804797502
136,2015-05-18,AAA_BBB,-0.004918094574121382,0.012154404374113942
137,2015-05-19,AAA_BBB,-0.020304232588509233,-0.014924119420631043
138,2015-05-20,AAA_BBB,-0.007164685661426918,0.00705731650772061
139,2015-05-21,AAA_BBB,0.014499096177191258,0.030452351063676636
140,2015-05-22,AAA_BBB,0.010758608878637601,-0.005098187701514399
141,2015-05-23,AAA_BBB,-0.009766624241897094,0.006555591703593554
142,2015-05-24,AAA_BBB,0.00010085740588530021,-0.0020760113725569883
143,2015-05-25,AAA_BBB,-0.014687171327709511,-0.0002545121855911346
144,2015-05-26,AAA_BBB,0.00931986287917717,0.006900869030993708
145,2015-05-27,AAA_BBB,0.0034035975996974197,0.006354299310090865
146,2015-05-28,AAA_BBB,0.019290200408444886,0.010298864794569856
147,2015-05-29,AAA_BBB,0.006280039463613084,-0.009408927966450539
148,2015-05-30,AAA_BBB,0.009235614383839918,0.0038769574020531
149,2015-05-31,AAA_BBB,0.008884469224983553,-0.014971612581130623
150,2015-06-01,AAA_BBB,-0.02385909372710525,-0.018436422380147824
151,2015-06-02,AAA_BBB,0.015061321108898431,0.005424826430991518
152,2015-06-03,AAA_BBB,-0.0004715938167179017,-0.0008279209637939692
153,2015-06-04,AAA_BBB,-0.005889494025207188,0.00023445979884813116
154,2015-06-05,AAA_BBB,-0.007490883365517529,-0.002715314875309566
155,2015-06-06,AAA_BBB,0.006432214440552891,0.019991077926921334
156,2015-06-07,AAA_BBB,0.017183960399210236,0.002432179418016577
157,2015-06-08,AAA_BBB,-0.01525588418953932,-0.03032119796324286
158,2015-06-09,AAA_BBB,0.005672055914089631,0.006639730500043444
159,2015-06-10,AAA_BBB,-0.013351333492542345,0.0013801107026485317
160,2015-06-11,AAA_BBB,0.004224641536088738,0.006050396105182547
161,2015-06-12,AAA_BBB,0.003499449056634561,0.019957319068289462
162,2015-06-13,AAA_BBB,-0.017899391416997323,-0.011664613004329548
163,2015-06-14,AAA_BBB,0.0020596190698208743,0.006554382711590509
164,2015-06-15,AAA_BBB,-0.008866732289030158,0.008323607003519223
165,2015-06-16,AAA_BBB,-0.0016554753711810236,-0.0055230946829620455
166,2015-06-17,AAA_BBB,0.0025386430746877618,-0.007261616697027439
167,2015-06-18,AAA_BBB,0.0005886918103278358,0.0007594848461446041
168,2015-06-19,AAA_BBB,-0.0020452937920108017,0.007417665829782113
169,2015-06-20,AAA_BBB,-0.011793265465362888,-0.02763203187659428
170,2015-06-21,AAA_BBB,-0.0076573134924552665,-0.007720778978684806
171,2015-06-22,AAA_BBB,0.01197641579789058,0.019652181844157544
172,2015-06-23,AAA_BBB,0.005433835069799026,0.004842477738321914
173,2015-06-24,AAA_BBB,-0.014693577384658823,-0.01697415141866826
174,2015-06-25,AAA_BBB,-0.00871371418385964,-0.005290255681237062
175,2015-06-26,AAA_BBB,0.01265616856280287,-6.852371430278968e-05
176,2015-06-27,AAA_BBB,-0.014820285379261413,-0.031261401033689615
177,2015-06-28,AAA_BBB,0.003001375970486603,0.006351878761613663
178,2015-06-29,AAA_BBB,-0.010598635471167376,-0.0088311582798599
179,2015-06-30,AAA_BBB,0.0036786164753537976,0.006179379119275725
180,2015-07-01,AAA_BBB,0.013430817653499428,0.020690123478491078
181,2015-07-02,AAA_BBB,-0.0038164210320947444,0.013782750444468701
182,2015-07-03,AAA_BBB,-0.0014611195987352427,-0.00989717383659602
183,2015-07-04,AAA_BBB,-0.011214590754133337,-0.020211295645564006
184,2015-07-05,AAA_BBB,0.00815607671674775,-0.016231598360239637
185,2015-07-06,AAA_BBB,-0.012964951837871315,-0.004481065768312227
186,2015-07-07,AAA_BBB,-0.01675969134627704,0.006463108727015926
187,2015-07-08,AAA_BBB,0.0037146577502811667,0.005660438317551524
188,2015-07-09,AAA_BBB,0.0003651943919895382,-0.0011692242285668466
189,2015-07-10,AAA_BBB,-0.007672230941629962,-0.012915797968648089
190,2015-07-11,AAA_BBB,-0.014806314240876356,-0.0041601117100587785
191,2015-07-12,AAA_BBB,-0.016462782998366197,-0.013484698430771021
192,2015-07-13,AAA_BBB,0.006558562903434642,-0.002419889284955466
193,2015-07-14,AAA_BBB,-0.008228258552983609,-0.006485428233232124
194,2015-07-15,AAA_BBB,0.0007636328696646184,-0.003819170268838491
195,2015-07-16,AAA_BBB,-0.005102607822879262,-0.01181921017529334
196,2015-07-17,AAA_BBB,-0.0024172808048032656,-0.00607429393409225
197,2015-07-18,AAA_BBB,-0.017459465820675125,-0.016923730570406217
198,2015-07-19,AAA_BBB,0.011169386843439471,-0.00398481374476549
199,2015-07-20,AAA_BBB,0.008494076613334171,0.019416427638025407
200,2015-07-21,AAA_BBB,0.009123262156394725,0.021908311590678582
201,2015-07-22,AAA_BBB,-0.0011671462773086899,-0.011807747204816326
202,2015-07-23,AAA_BBB,0.0031598982008039476,-0.003749402761859498
203,2015-07-24,AAA_BBB,-0.018770431748298292,0.002919739926649675
204,2015-07-25,AAA_BBB,0.025074925344235208,0.015164820971109612
205,2015-07-26,AAA_BBB,-0.0018576213980120062,0.005152275114191761
206,2015-07-27,AAA_BBB,-0.004156966053463631,-0.006905282853415619
207,2015-07-28,AAA_BBB,-0.008765076749269733,0.001608084173157769
208,2015-07-29,AAA_BBB,0.0024498489522947124,0.0036212136514370795
209,2015-07-30,AAA_BBB,0.014017649177942751,0.030094426977050365
210,2015-07-31,AAA_BBB,-0.0012384270879752866,-0.0002978681448166709
211,2015-08-01,AAA_BBB,-0.004993603691276106,0.0018077254180787392
212,2015-08-02,AAA_BBB,-0.008747602980521598,-0.008167715698152767
213,2015-08-03,AAA_BBB,0.009327357693967262,0.020076129216176748
214,2015-08-04,AAA_BBB,-0.0028438337860233875,-0.008302507812513826
215,2015-08-05,AAA_BBB,0.003343485245612632,0.00010575768324034543
216,2015-08-06,AAA_BBB,-0.0027030073376692132,0.006947802521282695
217,2015-08-07,AAA_BBB,-0.0012690498950809336,-0.010521897032806128
218,2015-08-08,AAA_BBB,0.020190628263586766,0.01179134707290824
219,2015-08-09,AAA_BBB,-0.004680090927881526,0.0030432250227270044
220,2015-08-10,AAA_BBB,-0.01184319609243062,-0.009768255776160134
221,2015-08-11,AAA_BBB,-0.01652732978397022,-0.017023855108412412
222,2015-08-12,AAA_BBB,0.014443114227542736,-0.006313621041221216
223,2015-08-13,AAA_BBB,0.006857705845390829,-0.0020367715477421933
224,2015-08-14,AAA_BBB,0.0043145243161121175,-0.00993788528908986
225,2015-08-15,AAA_BBB,0.012568120211960515,0.008992086623993182
226,2015-08-16,AAA_BBB,0.0017865757438732292,0.01496763930765283
227,2015-08-17,AAA_BBB,0.006474806025811835,0.01403960293030465
228,2015-08-18,AAA_BBB,-0.0011157840923385065,0.009705209026230842
229,2015-08-19,AAA_BBB,0.014382338821016784,0.03491903785342964
230,2015-08-20,AAA_BBB,-0.010957250268969874,-0.010116338031284502
231,2015-08-21,AAA_BBB,-0.005270529661259643,-0.0027310886593456245
232,2015-08-22,AAA_BBB,0.009866630093318885,0.002815118652139613
233,2015-08-23,AAA_BBB,-0.006749137511458621,-0.009382248623591596
234,2015-08-24,AAA_BBB,0.0065688146803274585,0.005071813596870659
235,2015-08-25,AAA_BBB,-0.0018601695952690928,0.0009986548068890895
236,2015-08-26,AAA_BBB,0.0013873546558945795,-0.005327543753327796
237,2015-08-27,AAA_BBB,0.003300142495209615,0.005969278588082593
238,2015-08-28,AAA_BBB,-0.00489360385663276,0.0011563437668506028
239,2015-08-29,AAA_BBB,-0.003590528230989766,-0.0006549142612382742
240,2015-08-30,AAA_BBB,0.011910694037180822,0.006890226434497128
241,2015-08-31,AAA_BBB,-0.006415041763556164,-0.020820881938117895
242,2015-09-01,AAA_BBB,-0.0005274671027449191,-0.006070843093275951
243,2015-09-02,AAA_BBB,-0.003845582405766669,-0.011298423624472897
244,2015-09-03,AAA_BBB,0.015269255736930984,0.012951455671844053
245,2015-09-04,AAA_BBB,0.0024202515925905946,-0.014283641220034686
246,2015-09-05,AAA_BBB,-0.00671003894401289,0.0015160318567147887
247,2015-09-06,AAA_BBB,0.010633650758869885,-0.0009041776174021302
248,2015-09-07,AAA_BBB,-0.001508138361324534,-0.006530802929982888
249,2015-09-08,AAA_BBB,0.0019765883591628345,0.01563027863495733
250,2015-09-09,AAA_BBB,0.002770079433135035,0.005515942631229809
251,2015-09-10,AAA_BBB,-0.006200882847682839,0.008849771783578243
252,2015-09-11,AAA_BBB,0.006754236299082092,0.01638596127950221
253,2015-09-12,AAA_BBB,-0.0011859156086796308,0.0007796575031538441
254,2015-09-13,AAA_BBB,0.006952632548187545,0.020883193501734013
255,2015-09-14,AAA_BBB,-0.017825359054560497,-0.025868462493555178
256,2015-09-15,AAA_BBB,-0.012554565329030942,-0.008916366880229709
257,2015-09-16,AAA_BBB,0.008158944728382867,0.018910912779192414
258,2015-09-17,AAA_BBB,0.0011338777389343156,0.004218284159784916
259,2015-09-18,AAA_BBB,-0.001715344651759203,0.00030168893240641655
260,2015-09-19,AAA_BBB,-0.00662052098673105,0.00815478803601046
261,2015-09-20,AAA_BBB,-0.008752593945616966,-0.002034095455387571
262,2015-09-21,AAA_BBB,0.003375683887636393,0.0037144763913655545
263,2015-09-22,AAA_BBB,-0.002036673029697461,-0.010757212265920862
264,2015-09-23,AAA_BBB,-0.0018845510796705448,0.003973664504164722
265,2015-09-24,AAA_BBB,0.0008086819942988574,-0.00031688350909557083
266,2015-09-25,AAA_BBB,-0.014461788329324574,0.005243086086250124
267,2015-09-26,AAA_BBB,0.005259572621614414,0.0029353559039475034
268,2015-09-27,AAA_BBB,-0.020495736737211452,-0.01584366176601553
269,2015-09-28,AAA_BBB,-0.0033448404332646823,-0.006333895093868438
270,2015-09-29,AAA_BBB,-0.0009552737274087343,0.00018996964446820331
271,2015-09-30,AAA_BBB,-0.014312902839091231,-0.006173872299213578
272,2015-10-01,AAA_BBB,0.003682266281420132,0.0008493370896193713
273,2015-10-02,AAA_BBB,-0.01148094587620079,-0.003737001592015732
274,2015-10-03,AAA_BBB,-1.1772865030886708e-06,-0.008311075380411806
275,2015-10-04,AAA_BBB,-0.002597049231129681,0.0037680565944308445
276,2015-10-05,AAA_BBB,-0.0137368638070307,-0.021538293793061058
277,2015-10-06,AAA_BBB,0.008168153822430645,0.005507253652790494
278,2015-10-07,AAA_BBB,0.010164045480090875,0.014347074112934035
279,2015-10-08,AAA_BBB,-0.002218102828712197,-0.0060143607443323395
280,2015-10-09,AAA_BBB,-0.009532406268862568,0.005710789221853139
281,2015-10-10,AAA_BBB,0.005267129690062138,0.006983656355037762
282,2015-10-11,AAA_BBB,-0.004846297297549316,0.011157314065512047
283,2015-10-12,AAA_BBB,-0.006591956842586847,-0.004688493296432712
284,2015-10-13,AAA_BBB,0.006383232551983569,-0.007016359911946623
285,2015-10-14,AAA_BBB,-0.006418745829932618,-0.005635296120014248
286,2015-10-15,AAA_BBB,0.0027743160059078282,0.010759669805911318
287,2015-10-16,AAA_BBB,-0.02034164920341541,-0.009917189358157613
288,2015-10-17,AAA_BBB,-0.005343338529740988,0.017321144367664288
289,2015-10-18,AAA_BBB,-0.002894786236213511,0.003241814533610713
290,2015-10-19,AAA_BBB,0.005510180410350908,0.004435494282272431
291,2015-10-20,AAA_BBB,-0.01312363763731403,-0.009009683669152897
292,2015-10-21,AAA_BBB,0.009760209966736662,0.014722183364589808
293,2015-10-22,AAA_BBB,0.007245583217460657,0.02906063026819551
294,2015-10-23,AAA_BBB,0.0008455082871766732,-0.009996876731860883
295,2015-10-24,AAA_BBB,0.01043173879264412,0.020450499876697142
296,2015-10-25,AAA_BBB,0.01656919556285843,0.02922102374942921
297,2015-10-26,AAA_BBB,-0.0030546975888161225,0.011560906527220648
298,2015-10-27,AAA_BBB,0.0005004894075551235,0.011507763759366806
299,2015-10-28,AAA_BBB,-0.004055162563883929,-0.004771396905121086
300,2015-10-29,AAA_BBB,-0.009655066248591953,-0.008572478785256714
301,2015-10-30,AAA_BBB,-0.0024717227988385825,0.0050054471430204805
302,2015-10-31,AAA_BBB,0.005239214096099368,0.014441446218510267
303,2015-11-01,AAA_BBB,-0.0052366482082972345,-0.006887172785609005
304,2015-11-02,AAA_BBB,0.010448949389212155,0.013482700468342858
305,2015-11-03,AAA_BBB,0.009341916423126533,0.010628280453030587
306,2015-11-04,AAA_BBB,0.002673645153120116,-0.012492293816243309
307,2015-11-05,AAA_BBB,-0.016626787160726682,-0.008258170319281303
308,2015-11-06,AAA_BBB,-0.0029669508032015408,0.007913267647021431
309,2015-11-07,AAA_BBB,-0.0013330503053411108,-0.025524288647948794
310,2015-11-08,AAA_BBB,-0.010534319268685801,-0.008417156051878882
311,2015-11-09,AAA_BBB,0.0053159373041288035,-0.006724791363437857
312,2015-11-10,AAA_BBB,-0.0012065087424480017,-0.005813828700474646
313,2015-11-11,AAA_BBB,-0.0007116082806111647,0.019454408181916117
314,2015-11-12,AAA_BBB,0.005135509029874697,-0.008642755416367413
315,2015-11-13,AAA_BBB,0.0001505327139937921,0.008403729563384671
316,2015-11-14,AAA_BBB,0.006743474928031835,0.013426742869312893
317,2015-11-15,AAA_BBB,0.025531283617019382,0.02046656638575702
318,2015-11-16,AAA_BBB,0.007036913771150732,0.0030669259372317157
319,2015-11-17,AAA_BBB,-0.011446121280276611,-0.0007464496874028418
320,2015-11-18,AAA_BBB,-0.0006545101524188307,-0.009299727466366084
321,2015-11-19,AAA_BBB,0.001104621978142653,0.002515910932149111
322,2015-11-20,AAA_BBB,-0.0030595549364299136,0.001485896623336536
323,2015-11-21,AAA_BBB,-0.021692026915045938,-0.013087513347065548
324,2015-11-22,AAA_BBB,-0.007289596315177719,3.1398447163475274e-05
325,2015-11-23,AAA_BBB,0.012907480318225084,-0.0008693780360872344
326,2015-11-24,AAA_BBB,0.017239896677440587,0.023691398851788028
327,2015-11-25,AAA_BBB,0.028210725144413,0.02165731017400502
328,2015-11-26,AAA_BBB,-0.009008476111434828,-0.009974420734153649
329,2015-11-27,AAA_BBB,0.009843439483367248,0.004500835655112402
330,2015-11-28,AAA_BBB,0.0013255771924924487,6.1442467641104e-05
331,2015-11-29,AAA_BBB,-0.005960712803103963,0.0022218176759860077
332,2015-11-30,AAA_BBB,-0.013753664994515444,-0.01655235353666808
333,2015-12-01,AAA_BBB,-0.007956930337221453,-0.014389242615470366
334,2015-12-02,AAA_BBB,-0.012102748359793929,-0.015004791106545054
335,2015-12-03,AAA_BBB,-0.00026139347932115873,0.010175421785363053
336,2015-12-04,AAA_BBB,0.006423928435183016,0.017935632538584243
337,2015-12-05,AAA_BBB,0.0017377564139334353,0.006863349350364161
338,2015-12-06,AAA_BBB,-0.008750183395707926,-0.012651668439974473
339,2015-12-07,AAA_BBB,0.007871153254706801,-0.006814902567585577
340,2015-12-08,AAA_BBB,-0.016752316236384557,-0.008931657401142943
341,2015-12-09,AAA_BBB,-0.004528654598099033,-0.009605354551697904
342,2015-12-10,AAA_BBB,-0.010193717869520124,-0.017051909869446925
343,2015-12-11,AAA_BBB,0.000810338095649444,-0.00610003938344617
344,2015-12-12,AAA_BBB,-0.0018698012881183358,-0.0025442207096142665
345,2015-12-13,AAA_BBB,0.013810064929140109,0.019740048688297512
346,2015-12-14,AAA_BBB,-0.0017650703551886024,0.006961567164354273
347,2015-12-15,AAA_BBB,0.0002059895635325357,-0.0003611364026320911
348,2015-12-16,AAA_BBB,-0.009408999209708934,-0.008184938988821012
349,2015-12-17,AAA_BBB,-0.0098901214792811,-0.013334002388010538
350,2015-12-18,AAA_BBB,-0.005911928137513762,-0.007012728826920963
351,2015-12-19,AAA_BBB,-0.011994251466211399,-0.014075562559162327
352,2015-12-20,AAA_BBB,0.02013695230612893,0.004616197994360619
353,2015-12-21,AAA_BBB,0.004673671073454891,0.00046727219785175995
354,2015-12-22,AAA_BBB,-0.004536997427971251,-0.016919514902483678
355,2015-12-23,AAA_BBB,0.013620080106037873,0.02392304004160209
356,2015-12-24,AAA_BBB,0.013682712411982139,0.006315836808928622
357,2015-12-25,AAA_BBB,0.0007249801837861199,-0.008104200798423224
358,2015-12-26,AAA_BBB,0.005342079531813828,-0.01401718456654756
359,2015-12-27,AAA_BBB,0.005968632242497897,-0.0011181863224197066
360,2015-12-28,AAA_BBB,-0.014012932772750297,-0.027387363870015904
361,2015-12-29,AAA_BBB,-0.0005281423380353197,0.005212278855536329
362,2015-12-30,AAA_BBB,-0.004330577192431495,-0.009927398889990918
363,2015-12-31,AAA_BBB,0.011112907439360912,0.014914657553915642
364,2016-01-01,AAA_BBB,0.00044107940044159686,-0.019413901226462582
365,2016-01-02,AAA_BBB,0.004783628027674944,0.003792719224931928
366,2016-01-03,AAA_BBB,0.019095326567928853,-0.011670721361900263
367,2016-01-04,AAA_BBB,-0.0024979861442125588,0.0023589490657047116
368,2016-01-05,AAA_BBB,0.0006931899294109292,-0.0172854548001662
369,2016-01-06,AAA_BBB,0.005403476612659235,-0.0031627071305902286
370,2016-01-07,AAA_BBB,0.0008348562264347814,-0.008047831996087796
371,2016-01-08,AAA_BBB,0.024869361934826983,0.026848103034087578
372,2016-01-09,AAA_BBB,0.006205105357744855,0.0010725507912467914
373,2016-01-10,AAA_BBB,-0.0036529704988304216,-0.0037392910527712883
374,2016-01-11,AAA_BBB,0.006873490854088676,0.01000900588892318
375,2016-01-12,AAA_BBB,0.011368662248272614,0.015649627111338753
376,2016-01-13,AAA_BBB,-0.007311413482308642,0.011545370099635814
377,2016-01-14,AAA_BBB,0.014143540966386214,0.012867090601756587
378,2016-01-15,AAA_BBB,-0.002120485711239956,-0.0051000848279151335
379,2016-01-16,AAA_BBB,0.005917932070819504,0.008334915149787684
380,2016-01-17,AAA_BBB,0.0058116362636791066,-0.008904831137881939
381,2016-01-18,AAA_BBB,-0.006521306163518958,-0.003545863069539133
